No,Original_Name,Name,Generation,Height,Weight,Type1,Type2,Ability1,Ability2,Ability_Hidden,Color,Gender_Male,Gender_Female,Gender_Unknown,Egg_Steps,Egg_Group1,Egg_Group2,Get_Rate,Base_Experience,Experience_Type,Category,Mega_Evolution_Flag,Region_Form,HP,Attack,Defense,SP_Attack,SP_Defense,Speed,Total,E_HP,E_Attack,E_Defense,E_SP_Attack,E_SP_Defense,E_Speed
861,Grimmsnarl,Grimmsnarl,8,1.5m,61.0kg,Dark,Fairy,Prankster,Frisk,Pickpocket,Purple,100,0,0,20,Fairy,Human-Like,45,255,1000000,Ordinary,,,95,120,65,95,75,60,510,0,3,0,0,0,0
862,Obstagoon,Obstagoon,8,1.6m,46.0kg,Dark,Normal,Reckless,Guts,Defiant,Gray,50,50,0,15,Ground,,45,260,1000000,Ordinary,,,93,90,101,60,81,95,520,0,0,3,0,0,0
863,Perrserker,Perrserker,8,0.8m,28.0kg,Steel,,Battle Armor,Tough Claws,Steely Spirit,Brown,50,50,0,20,Ground,,90,154,1000000,Ordinary,,,70,110,100,50,60,50,440,0,2,0,0,0,0
864,Cursola,Cursola,8,1.0m,0.4kg,Ghost,,Weak Armor,,Perish Body,White,25,75,0,20,Water1,Water3,30,179,800000,Ordinary,,,60,95,50,145,130,30,510,0,0,0,2,0,0
865,Sirfetch'd,Sirfetch'd,8,0.8m,117.0kg,Fighting,,Steadfast,,Scrappy,White,50,50,0,20,Flying,Ground,45,177,1000000,Ordinary,,,62,135,95,68,82,65,507,0,2,0,0,0,0
866,Mr. Rime,Mr. Rime,8,1.5m,58.2kg,Ice,Psychic,Tangled Feet,Screen Cleaner,Ice Body,Purple,50,50,0,25,Human-Like,,45,182,1000000,Ordinary,,,80,85,75,110,100,70,520,0,0,0,3,0,0
867,Runerigus,Runerigus,8,1.6m,66.6kg,Ground,Ghost,Wandering Spirit,,,Gray,50,50,0,25,Mineral,Amorphous,90,169,1000000,Ordinary,,,58,95,145,50,105,30,483,0,0,2,0,0,0
868,Milcery,Milcery,8,0.2m,0.3kg,Fairy,,Sweet Veil,,Aroma Veil,White,0,100,0,20,Fairy,Amorphous,200,54,1000000,Ordinary,,,45,40,40,50,61,34,270,0,0,0,0,1,0
869,Alcremie,Alcremie,8,0.3m,0.5kg,Fairy,,Sweet Veil,,Aroma Veil,White,0,100,0,20,Fairy,Amorphous,100,173,1000000,Ordinary,,,65,60,75,110,121,64,495,0,0,0,0,2,0
870,Falinks,Falinks,8,3.0m,62.0kg,Fighting,,Battle Armor,,Defiant,Yellow,0,0,100,25,Fairy,Mineral,45,165,1000000,Ordinary,,,65,100,100,70,60,75,470,0,2,0,0,1,0
871,Pincurchin,Pincurchin,8,0.3m,1.0kg,Electric,,Lightning Rod,,Electric Surge,Purple,50,50,0,20,Water1,Amorphous,75,152,1000000,Ordinary,,,48,101,95,91,85,15,435,0,2,0,0,0,0
872,Snom,Snom,8,0.3m,3.8kg,Ice,Bug,Shield Dust,,Ice Scales,White,50,50,0,20,Bug,,190,37,1000000,Ordinary,,,30,25,35,45,30,20,185,0,0,0,1,0,0
873,Frosmoth,Frosmoth,8,1.3m,42.0kg,Ice,Bug,Shield Dust,,Ice Scales,White,50,50,0,20,Bug,,75,166,1000000,Ordinary,,,70,65,60,125,90,65,475,0,0,0,2,0,0
874,Stonjourner,Stonjourner,8,2.5m,520.0kg,Rock,,Power Spot,,,Gray,50,50,0,25,Mineral,,60,165,1250000,Ordinary,,,100,125,135,20,20,70,470,0,0,2,0,0,0
875,Eiscue,Eiscue Ice Face,8,1.4m,89.0kg,Ice,,Ice Face,,,Blue,50,50,0,25,Water1,Ground,60,165,1250000,Ordinary,,,75,80,110,65,90,50,470,0,0,2,0,0,0
875,Eiscue,Eiscue Noice Face,8,1.4m,89.0kg,Ice,,Ice Face,,,Blue,50,50,0,25,Water1,Ground,60,165,1250000,Ordinary,,,75,80,70,65,50,130,470,0,0,2,0,0,0
876,Indeedee,Indeedee Male,8,0.9m,28.0kg,Psychic,Normal,Inner Focus,Synchronize,Psychic Surge,Purple,100,0,0,40,Fairy,,30,166,800000,Ordinary,,,60,65,55,105,95,95,475,0,0,0,2,0,0
876,Indeedee,Indeedee Female,8,0.9m,28.0kg,Psychic,Normal,Own Tempo,Synchronize,Psychic Surge,Purple,0,100,0,40,Fairy,,30,166,800000,Ordinary,,,70,55,65,95,105,85,475,0,0,0,0,2,0
877,Morpeko,Morpeko Full Berry Mode,8,0.3m,3.0kg,Electric,Dark,Hunger Switch,,,Yellow,50,50,0,10,Ground,Fairy,180,153,1000000,Ordinary,,,58,95,58,70,58,97,436,0,0,0,0,0,2
877,Morpeko,Morpeko Hangry Mode,8,0.3m,3.0kg,Electric,Dark,Hunger Switch,,,Purple,50,50,0,10,Ground,Fairy,180,153,1000000,Ordinary,,,58,95,58,70,58,97,436,0,0,0,0,0,2
878,Cufant,Cufant,8,1.2m,100.0kg,Steel,,Sheer Force,,Heavy Metal,Yellow,50,50,0,25,Ground,Mineral,190,66,1000000,Ordinary,,,72,80,49,40,49,40,330,0,1,0,0,0,0
879,Copperajah,Copperajah,8,3.0m,650.0kg,Steel,,Sheer Force,,Heavy Metal,Green,50,50,0,25,Ground,Mineral,90,175,1000000,Ordinary,,,122,130,69,80,69,30,500,0,2,0,0,0,0
880,Dracozolt,Dracozolt,8,1.8m,190.0kg,Electric,Dragon,Volt Absorb,Hustle,Sand Rush,Green,0,0,100,35,Undiscovered,,45,177,1250000,Ordinary,,,90,100,90,80,70,75,505,0,2,0,0,0,0
881,Arctozolt,Arctozolt,8,2.3m,150.0kg,Electric,Ice,Volt Absorb,Static,Slush Rush,Blue,0,0,100,35,Undiscovered,,45,177,1250000,Ordinary,,,90,100,90,90,80,55,505,0,2,0,0,0,0
882,Dracovish,Dracovish,8,2.3m,215.0kg,Water,Dragon,Water Absorb,Strong Jaw,Sand Rush,Green,0,0,100,35,Undiscovered,,45,177,1250000,Ordinary,,,90,90,100,70,80,75,505,0,0,2,0,0,0
883,Arctovish,Arctovish,8,2.0m,175.0kg,Water,Ice,Water Absorb,Ice Body,Slush Rush,Blue,0,0,100,35,Undiscovered,,45,177,1250000,Ordinary,,,90,90,100,80,90,55,505,0,0,2,0,0,0
884,Duraludon,Duraludon,8,1.8m,40.0kg,Steel,Dragon,Light Metal,Heavy Metal,Stalwart,White,50,50,0,30,Mineral,Dragon,45,187,1000000,Ordinary,,,70,95,115,120,50,85,535,0,0,0,2,0,0
885,Dreepy,Dreepy,8,0.5m,2.0kg,Dragon,Ghost,Clear Body,Infiltrator,Cursed Body,Green,50,50,0,40,Amorphous,Dragon,45,54,1250000,Ordinary,,,28,60,30,40,30,82,270,0,0,0,0,0,1
886,Drakloak,Drakloak,8,1.4m,11.0kg,Dragon,Ghost,Clear Body,Infiltrator,Cursed Body,Green,50,50,0,40,Amorphous,Dragon,45,144,1250000,Ordinary,,,68,80,50,60,50,102,410,0,0,0,0,0,2
887,Dragapult,Dragapult,8,3.0m,50.0kg,Dragon,Ghost,Clear Body,Infiltrator,Cursed Body,Green,50,50,0,40,Amorphous,Dragon,45,300,1250000,Ordinary,,,88,120,75,100,75,142,600,0,0,0,0,0,3
888,Zacian,Zacian Hero of Many Battles,8,2.8m,110.0kg,Fairy,,Intrepid Sword,,,Blue,0,0,100,120,Undiscovered,,10,330,1250000,Legendary,,,92,120,115,80,115,138,660,0,0,0,0,0,3
888,Zacian,Zacian Crowned Sword,8,2.8m,355.0kg,Fairy,Steel,Intrepid Sword,,,Blue,0,0,100,120,Undiscovered,,10,350,1250000,Legendary,,,92,150,115,80,115,148,700,0,0,0,0,0,3
889,Zamazenta,Zamazenta Hero of Many Battles,8,2.9m,210.0kg,Fighting,,Dauntless Shield,,,Red,0,0,100,120,Undiscovered,,10,330,1250000,Legendary,,,92,120,115,80,115,138,660,0,0,0,0,0,3
889,Zamazenta,Zamazenta Crowned Shield,8,2.9m,785.0kg,Fighting,Steel,Dauntless Shield,,,Red,0,0,100,120,Undiscovered,,10,350,1250000,Legendary,,,92,120,140,80,140,128,700,0,0,0,0,0,3
890,Eternatus,Eternatus,8,20.0m,950.0kg,Poison,Dragon,Pressure,,,Purple,0,0,100,120,Undiscovered,,255,345,1250000,Legendary,,,140,85,95,145,95,130,690,3,0,0,0,0,0
890,Eternatus,Eternamax Eternatus,8,100.0m,0.0kg,Poison,Dragon,Pressure,,,Purple,0,0,100,120,Undiscovered,,255,563,1250000,Legendary,,,255,115,250,125,250,130,1125,3,0,0,0,0,0
891,Kubfu,Kubfu,8,0.6m,12.0kg,Fighting,,Inner Focus,,No Guard,Gray,87.5,12.5,0,120,Undiscovered,,3,77,1250000,Semi-Legendary,,,60,90,60,53,50,72,385,0,1,0,0,0,0
892,Urshifu,Urshifu Single Strike Style,8,1.9m,105.0kg,Fighting,Dark,Unseen Fist,,,Gray,87.5,12.5,0,120,Undiscovered,,3,275,1250000,Semi-Legendary,,,100,130,100,63,60,97,550,0,3,0,0,0,0
892,Urshifu,Urshifu Rapid Strike Style,8,1.9m,105.0kg,Fighting,Water,Unseen Fist,,,Gray,87.5,12.5,0,120,Undiscovered,,3,275,1250000,Semi-Legendary,,,100,130,100,63,60,97,550,0,3,0,0,0,0
893,Zarude,Zarude,8,1.8m,70.0kg,Dark,Grass,Leaf Guard,,,Green,0,0,100,120,Undiscovered,,3,300,1250000,Mythical,,,105,120,105,70,95,105,600,0,3,0,0,0,0
894,Regieleki,Regieleki,8,1.2m,145.0kg,Electric,,Transistor,,,Yellow,0,0,100,120,Undiscovered,,3,290,1250000,Semi-Legendary,,,80,100,50,100,50,200,580,0,0,0,0,0,3
895,Regidrago,Regidrago,8,2.1m,200.0kg,Dragon,,Dragon's Maw,,,Green,0,0,100,120,Undiscovered,,3,290,1250000,Semi-Legendary,,,200,100,50,100,50,80,580,3,0,0,0,0,0
896,Glastrier,Glastrier,8,2.2m,800.0kg,Ice,,Chilling Neigh,,,White,0,0,100,120,Undiscovered,,3,290,1250000,Semi-Legendary,,,100,145,130,65,110,30,580,0,3,0,0,0,0
897,Spectrier,Spectrier,8,2.0m,44.5kg,Ghost,,Grim Neigh,,,Black,0,0,100,120,Undiscovered,,3,290,1250000,Semi-Legendary,,,100,65,60,145,80,130,580,0,0,0,3,0,0
898,Calyrex,Calyrex,8,1.1m,7.7kg,Psychic,Grass,Unnerve,,,Green,0,0,100,120,Undiscovered,,3,250,1250000,Legendary,,,100,80,80,80,80,80,500,3,0,0,0,0,0
898,Calyrex,Calyrex Ice Rider,8,2.4m,809.1kg,Psychic,Ice,As One,,,White,0,0,100,120,Undiscovered,,3,340,1250000,Legendary,,,100,165,150,85,130,50,680,0,3,0,0,0,0
898,Calyrex,Calyrex Shadow Rider,8,2.4m,53.6kg,Psychic,Ghost,As One,,,Black,0,0,100,120,Undiscovered,,3,340,1250000,Legendary,,,100,85,80,165,100,150,680,0,0,0,3,0,0
899,Wyrdeer,Wyrdeer,8,1.8m,95.1kg,Normal,Psychic,Intimidate,Frisk,Sap Sipper,White,50,50,0,20,Ground,,45,263,1250000,Ordinary,,,103,105,72,105,75,65,525,0,1,0,1,0,0
900,Kleavor,Kleavor,8,1.8m,89.0kg,Bug,Rock,Swarm,Sheer Force,Sharpness,Brown,50,50,0,20,Bug,,15,175,1000000,Ordinary,,,70,130,95,45,75,85,500,0,3,0,0,0,0
901,Ursaluna,Ursaluna,8,2.4m,290.0kg,Ground,Normal,Guts,Bulletproof,Unnerve,Brown,50,50,0,20,Ground,,20,275,1000000,Ordinary,,,130,140,105,45,80,50,550,0,3,0,0,0,0
902,Basculegion,Basculegion Male,8,3.0m,110.0kg,Water,Ghost,Swift Swim,Adaptability,Mold Breaker,Green,100,0,0,20,Water2,,45,265,1000000,Ordinary,,,120,112,65,80,75,78,530,3,0,0,0,0,0
902,Basculegion,Basculegion Felame,8,3.0m,110.0kg,Water,Ghost,Swift Swim,Adaptability,Mold Breaker,Green,0,100,0,20,Water2,,45,265,1000000,Ordinary,,,120,92,65,100,75,78,530,3,0,0,0,0,0
903,Sneasler,Sneasler,8,1.3m,43.0kg,Fighting,Poison,Pressure,Unburden,Poison Touch,Purple,50,50,0,20,Ground,,20,102,1059860,Ordinary,,,80,130,60,40,80,120,510,0,2,0,0,0,0
904,Overqwil,Overqwil,8,2.5m,60.5kg,Dark,Poison,Poison Point,Swift Swim,Intimidate,Gray,50,50,0,20,Water2,,45,179,1000000,Ordinary,,,85,115,95,65,65,85,510,0,2,0,0,0,0
905,Enamorus,Enamorus Incarnate Style,8,1.6m,48.0kg,Fairy,Flying,Cute Charm,,Contrary,Pink,0,100,0,20,Undiscovered,,3,116,1250000,Semi-Legendary,,,74,115,70,135,80,106,580,0,0,0,3,0,0
905,Enamorus,Enamorus Therian Style,8,1.6m,48.0kg,Fairy,Flying,Overcoat,,,Pink,0,100,0,20,Undiscovered,,3,116,1250000,Semi-Legendary,,,74,115,110,135,100,46,580,0,0,0,3,0,0
906,Sprigatito,Sprigatito,9,0.4m,4.1kg,Grass,,Overgrow,,Protean,Green,87.5,12.5,0,20,Ground,Grass,45,62,1059860,Ordinary,,,40,61,54,45,45,65,310,0,0,0,0,0,1
907,Floragato,Floragato,9,0.9m,12.2kg,Grass,,Overgrow,,Protean,Green,87.5,12.5,0,20,Ground,Grass,45,144,1059860,Ordinary,,,61,80,63,60,63,83,410,0,0,0,0,0,2
908,Meowscarada,Meowscarada,9,1.5m,31.2kg,Grass,Dark,Overgrow,,Protean,Green,87.5,12.5,0,20,Ground,Grass,45,265,1059860,Ordinary,,,76,110,70,81,70,123,530,0,0,0,0,0,3
909,Fuecoco,Fuecoco,9,0.4m,9.8kg,Fire,,Blaze,,Unaware,Red,87.5,12.5,0,20,Ground,,45,62,1059860,Ordinary,,,67,45,59,63,40,36,310,1,0,0,0,0,0
910,Crocalor,Crocalor,9,1.0m,30.7kg,Fire,,Blaze,,Unaware,Red,87.5,12.5,0,20,Ground,,45,144,1059860,Ordinary,,,81,55,78,90,58,49,411,0,0,0,2,0,0
911,Skeledirge,Skeledirge,9,1.6m,326.5kg,Fire,Ghost,Blaze,,Unaware,Red,87.5,12.5,0,20,Ground,,45,265,1059860,Ordinary,,,104,75,100,110,75,66,530,0,0,0,3,0,0
912,Quaxly,Quaxly,9,0.5m,6.1kg,Water,,Torrent,,Moxie,Blue,87.5,12.5,0,20,Flying,Water1,45,62,1059860,Ordinary,,,55,65,45,50,45,50,310,0,1,0,0,0,0
913,Quaxwell,Quaxwell,9,1.2m,21.5kg,Water,,Torrent,,Moxie,Blue,87.5,12.5,0,20,Flying,Water1,45,144,1059860,Ordinary,,,70,85,65,65,60,65,410,0,2,0,0,0,0
914,Quaquaval,Quaquaval,9,1.8m,61.9kg,Water,Fighting,Torrent,,Moxie,Blue,87.5,12.5,0,20,Flying,Water1,45,265,1059860,Ordinary,,,85,120,80,85,75,85,530,0,3,0,0,0,0
915,Lechonk,Lechonk,9,0.5m,10.2kg,Normal,,Aroma Veil,Gluttony,Thick Fat,Gray,50,50,0,15,Ground,,255,51,1000000,Ordinary,,,54,45,40,35,45,35,254,1,0,0,0,0,0
916,Oinkologne,Oinkologne,9,1.0m,120.0kg,Normal,,Lingering Aroma,Gluttony,Thick Fat,Gray,100,0,0,15,Ground,,100,171,1000000,Ordinary,,,110,100,75,59,80,65,489,2,0,0,0,0,0
916,Oinkologne,Oinkologne,9,1.0m,120.0kg,Normal,,Aroma Veil,Gluttony,Thick Fat,Brown,0,100,0,15,Ground,,100,171,1000000,Ordinary,,,115,90,70,59,90,65,489,2,0,0,0,0,0
917,Dudunsparce,Dudunsparce,9,3.6m,39.2kg,Normal,,Serene Grace,Run Away,Rattled,Yellow,50,50,0,20,Ground,,45,182,1000000,Ordinary,,,125,100,80,85,75,55,520,2,0,0,0,0,0
918,Tarountula,Tarountula,9,0.3m,4.0kg,Bug,,Insomnia,,Stakeout,White,50,50,0,15,Bug,,255,42,600000,Ordinary,,,35,41,45,29,40,20,210,0,0,1,0,0,0
919,Spidops,Spidops,9,1.0m,16.5kg,Bug,,Insomnia,,Stakeout,Green,50,50,0,15,Bug,,120,141,600000,Ordinary,,,60,79,92,52,86,35,404,0,0,2,0,0,0
920,Nymble,Nymble,9,0.2m,1.0kg,Bug,,Swarm,,Tinted Lens,Gray,50,50,0,20,Bug,,190,42,1000000,Ordinary,,,33,46,40,21,25,45,210,0,1,0,0,0,0
921,Lokix,Lokix,9,1.0m,17.5kg,Bug,Dark,Swarm,,Tinted Lens,Gray,50,50,0,20,Bug,,30,158,1000000,Ordinary,,,71,102,78,52,55,92,450,0,2,0,0,0,0
922,Rellor,Rellor,9,0.2m,1.0kg,Bug,,Compound Eyes,,Shed Skin,Brown,50,50,0,20,Bug,,190,54,800000,Ordinary,,,41,50,60,31,58,30,270,0,0,1,0,0,0
923,Rabsca,Rabsca,9,0.3m,3.5kg,Bug,Psychic,Synchronize,,Telepathy,Green,50,50,0,20,Bug,,45,165,800000,Ordinary,,,75,50,85,115,100,45,470,0,0,0,2,0,0
924,Greavard,Greavard,9,0.6m,35.0kg,Ghost,,Pickup,,Fluffy,White,50,50,0,20,Ground,,120,58,1059860,Ordinary,,,50,61,60,30,55,34,290,0,1,0,0,0,0
925,Houndstone,Houndstone,9,2.0m,15.0kg,Ghost,,Sand Rush,,Fluffy,White,50,50,0,20,Ground,,60,171,1059860,Ordinary,,,72,101,100,50,97,68,488,0,2,0,0,0,0
926,Flittle,Flittle,9,0.2m,1.5kg,Psychic,,Anticipation,Frisk,Speed Boost,Yellow,50,50,0,20,Flying,,120,51,1059860,Ordinary,,,30,35,30,55,30,75,255,0,0,0,0,0,1
927,Espathra,Espathra,9,1.9m,90.0kg,Psychic,,Opportunist,Frisk,Speed Boost,Yellow,50,50,0,20,Flying,,60,168,1059860,Ordinary,,,95,60,60,101,60,105,481,0,0,0,0,0,2
928,Farigiraf,Farigiraf,9,3.2m,160.0kg,Normal,Psychic,Cud Chew,Armor Tail,Sap Sipper,Brown,50,50,0,20,Ground,,45,260,1000000,Ordinary,,,120,90,70,110,70,60,520,3,0,0,0,0,0
929,Wiglett,Wiglett,9,1.2m,1.8kg,Water,,Gooey,Rattled,Sand Veil,White,50,50,0,20,Water3,,255,49,1000000,Ordinary,,,10,55,25,35,25,95,245,0,0,0,0,0,1
930,Wugtrio,Wugtrio,9,1.2m,5.4kg,Water,,Gooey,Rattled,Sand Veil,Red,50,50,0,20,Water3,,50,149,1000000,Ordinary,,,35,100,50,50,70,120,425,0,0,0,0,0,2
931,Dondozo,Dondozo,9,12.0m,220.0kg,Water,,Unaware,Oblivious,Water Veil,Blue,50,50,0,40,Water2,,25,265,1250000,Ordinary,,,150,100,115,65,65,35,530,3,0,0,0,0,0
932,Veluza,Veluza,9,2.5m,90.0kg,Water,Psychic,Mold Breaker,,Sharpness,Gray,50,50,0,20,Water2,,100,167,800000,Ordinary,,,90,102,73,78,65,70,478,0,2,0,0,0,0
933,Finizen,Finizen,9,1.3m,60.2kg,Water,,Water Veil,,,Blue,50,50,0,40,Ground,Water2,200,63,1250000,Ordinary,,,70,45,40,45,40,75,315,0,0,0,0,0,1
934,Palafin,Palafin Zero Form,9,1.3m,60.2kg,Water,,Zero to Hero,,,Blue,50,50,0,40,Ground,Water2,45,160,1250000,Ordinary,,,100,70,72,53,62,100,457,2,0,0,0,0,0
934,Palafin,Palafin Hero Form,9,1.8m,97.4kg,Water,,Zero to Hero,,,Blue,50,50,0,40,Ground,Water2,45,228,1250000,Ordinary,,,100,160,97,106,87,100,650,2,0,0,0,0,0
935,Smoliv,Smoliv,9,0.3m,6.5kg,Grass,Normal,Early Bird,,Harvest,Green,50,50,0,20,Grass,,255,52,1059860,Ordinary,,,41,35,45,58,51,30,260,0,0,0,1,0,0
936,Dolliv,Dolliv,9,0.6m,11.9kg,Grass,Normal,Early Bird,,Harvest,Green,50,50,0,20,Grass,,120,124,1059860,Ordinary,,,52,53,60,78,78,33,354,0,0,0,2,0,0
937,Arboliva,Arboliva,9,1.4m,48.2kg,Grass,Normal,Seed Sower,,Harvest,Green,50,50,0,20,Grass,,45,255,1059860,Ordinary,,,78,69,90,125,109,39,510,0,0,0,3,0,0
938,Capsakid,Capsakid,9,0.3m,3.0kg,Grass,,Chlorophyll,Insomnia,Klutz,Green,50,50,0,20,Grass,,190,61,1000000,Ordinary,,,50,62,40,62,40,50,304,0,1,0,0,0,0
939,Scovillain,Scovillain,9,0.9m,15.0kg,Grass,Fire,Chlorophyll,Insomnia,Moody,Green,50,50,0,20,Grass,,75,170,1000000,Ordinary,,,65,108,65,108,65,75,486,0,2,0,0,0,0
940,Tadbulb,Tadbulb,9,0.3m,0.4kg,Electric,,Own Tempo,Static,Damp,Yellow,50,50,0,20,Water1,,190,54,1000000,Ordinary,,,61,31,41,59,35,45,272,1,0,0,0,0,0
941,Bellibolt,Bellibolt,9,1.2m,113.0kg,Electric,,Electromorphosis,Static,Damp,Green,50,50,0,20,Water1,,50,173,1000000,Ordinary,,,109,64,91,103,83,45,495,2,0,0,0,0,0
942,Varoom,Varoom,9,1.0m,35.0kg,Steel,Poison,Overcoat,,Slow Start,Gray,50,50,0,20,Mineral,,190,60,1000000,Ordinary,,,45,70,63,30,45,47,300,0,1,0,0,0,0
943,Revavroom,Revavroom,9,1.8m,120.0kg,Steel,Poison,Overcoat,,Filter,Gray,50,50,0,20,Mineral,,75,175,1000000,Ordinary,,,80,119,90,54,67,90,500,0,2,0,0,0,0
944,Orthworm,Orthworm,9,2.5m,310.0kg,Steel,,Earth Eater,,Sand Veil,Pink,50,50,0,35,Ground,,25,240,1250000,Ordinary,,,70,85,145,60,55,65,480,0,0,2,0,0,0
945,Tandemaus,Tandemaus,9,0.3m,1.8kg,Normal,,Run Away,Pickup,Own Tempo,White,0,0,100,10,Ground,Fairy,150,61,800000,Ordinary,,,50,50,45,40,45,75,305,0,0,0,0,0,1
946,Maushold,Maushold,9,0.3m,2.3kg,Normal,,Friend Guard,Cheek Pouch,Technician,White,0,0,100,10,Ground,Fairy,75,165,800000,Ordinary,,,74,75,70,65,75,111,470,0,0,0,0,0,2
947,Cetoddle,Cetoddle,9,1.2m,45.0kg,Ice,,Thick Fat,Snow Cloak,Sheer Force,White,50,50,0,25,Ground,,150,67,1059860,Ordinary,,,108,68,45,30,40,43,334,1,0,0,0,0,0
948,Cetitan,Cetitan,9,4.5m,700.0kg,Ice,,Thick Fat,Slush Rush,Sheer Force,White,50,50,0,25,Ground,,50,182,1059860,Ordinary,,,170,113,65,45,55,73,521,2,0,0,0,0,0
949,Frigibax,Frigibax,9,0.5m,17.0kg,Dragon,Ice,Thermal Exchange,,Ice Body,Gray,50,50,0,40,Dragon,Mineral,45,64,1250000,Ordinary,,,65,75,45,35,45,55,320,0,1,0,0,0,0
950,Arctibax,Arctibax,9,0.8m,30.0kg,Dragon,Ice,Thermal Exchange,,Ice Body,Gray,50,50,0,40,Dragon,Mineral,25,148,1250000,Ordinary,,,90,95,66,45,65,62,423,0,2,0,0,0,0
951,Baxcalibur,Baxcalibur,9,2.1m,210.0kg,Dragon,Ice,Thermal Exchange,,Ice Body,Gray,50,50,0,40,Dragon,Mineral,10,300,1250000,Ordinary,,,115,145,92,75,86,87,600,0,3,0,0,0,0
952,Tatsugiri,Tatsugiri,9,0.3m,8.0kg,Dragon,Water,Commander,,Storm Drain,Pink,50,50,0,35,Water2,,100,166,1059860,Ordinary,,,68,50,60,120,95,82,475,0,0,0,2,0,0
953,Cyclizar,Cyclizar,9,1.6m,63.0kg,Dragon,Normal,Shed Skin,,Regenerator,Green,50,50,0,30,Ground,,190,175,1059860,Ordinary,,,70,95,65,85,65,121,501,0,0,0,0,0,2
954,Pawmi,Pawmi,9,0.3m,2.5kg,Electric,,Static,Natural Cure,Iron Fist,Yellow,50,50,0,15,Ground,,190,48,1000000,Ordinary,,,45,50,20,40,25,60,240,0,0,0,0,0,1
955,Pawmo,Pawmo,9,0.4m,6.5kg,Electric,Fighting,Volt Absorb,Natural Cure,Iron Fist,Yellow,50,50,0,15,Ground,,80,123,1000000,Ordinary,,,60,75,40,50,40,85,350,0,0,0,0,0,2
956,Pawmot,Pawmot,9,0.9m,41.0kg,Electric,Fighting,Volt Absorb,Natural Cure,Iron Fist,Yellow,50,50,0,15,Ground,,45,245,1000000,Ordinary,,,70,115,70,70,60,105,490,0,3,0,0,0,0
957,Wattrel,Wattrel,9,0.4m,3.6kg,Electric,Flying,Wind Power,Volt Absorb,Competitive,Black,50,50,0,20,Water1,Flying,180,56,1059860,Ordinary,,,40,40,35,55,40,70,280,0,0,0,0,0,1
958,Kilowattrel,Kilowattrel,9,1.4m,38.6kg,Electric,Flying,Wind Power,Volt Absorb,Competitive,Yellow,50,50,0,20,Water1,Flying,90,172,1059860,Ordinary,,,70,70,60,105,60,125,490,0,0,0,0,0,2
959,Bombirdier,Bombirdier,9,1.5m,42.9kg,Flying,Dark,Big Pecks,Keen Eye,Rocky Payload,White,50,50,0,35,Flying,,25,243,1250000,Ordinary,,,70,103,85,60,85,82,485,0,2,0,0,0,0
960,Squawkabilly,Squawkabilly,9,0.6m,2.4kg,Normal,Flying,Intimidate,Guts,Sheer Force,Green,50,50,0,15,Flying,,190,146,600000,Ordinary,,,82,96,51,45,51,92,417,0,1,0,0,0,0
961,Flamigo,Flamigo,9,1.6m,37.0kg,Flying,Fighting,Scrappy,Tangled Feet,Costar,Pink,50,50,0,20,Flying,,100,175,1059860,Ordinary,,,82,115,74,75,64,90,500,0,2,0,0,0,0
962,Klawf,Klawf,9,1.3m,79.0kg,Rock,,Anger Shell,Shell Armor,Regenerator,Red,50,50,0,35,Water3,,120,158,1000000,Ordinary,,,70,100,115,35,55,75,450,0,0,2,0,0,0
963,Nacli,Nacli,9,0.4m,16.0kg,Rock,,Purifying Salt,Sturdy,Clear Body,Brown,50,50,0,20,Mineral,,255,56,1059860,Ordinary,,,55,55,75,35,35,25,280,0,0,1,0,0,0
964,Naclstack,Naclstack,9,0.6m,105.0kg,Rock,,Purifying Salt,Sturdy,Clear Body,Brown,50,50,0,20,Mineral,,120,124,1059860,Ordinary,,,60,60,100,35,65,35,355,0,0,2,0,0,0
965,Garganacl,Garganacl,9,2.3m,240.0kg,Rock,,Purifying Salt,Sturdy,Clear Body,Brown,50,50,0,20,Mineral,,45,250,1059860,Ordinary,,,100,100,130,45,90,35,500,0,0,3,0,0,0
966,Glimmet,Glimmet,9,0.7m,8.0kg,Rock,Poison,Toxic Debris,,Corrosion,Blue,50,50,0,30,Mineral,,70,70,1059860,Ordinary,,,48,35,42,105,60,60,350,0,0,0,1,0,0
967,Glimmora,Glimmora,9,1.5m,45.0kg,Rock,Poison,Toxic Debris,,Corrosion,Blue,50,50,0,30,Mineral,,25,184,1059860,Ordinary,,,83,55,90,130,81,86,525,0,0,0,2,0,0
968,Shroodle,Shroodle,9,0.2m,0.7kg,Poison,Normal,Unburden,Pickpocket,Prankster,Gray,50,50,0,20,Ground,,190,58,1059860,Ordinary,,,40,65,35,40,35,75,290,0,0,0,0,0,1
969,Grafaiai,Grafaiai,9,0.7m,27.2kg,Poison,Normal,Unburden,Poison Touch,Prankster,Gray,50,50,0,20,Ground,,90,170,1059860,Ordinary,,,63,95,65,80,72,110,485,0,0,0,0,0,2
970,Fidough,Fidough,9,0.3m,10.9kg,Fairy,,Own Tempo,,Klutz,Yellow,50,50,0,20,Ground,Mineral,190,62,1059860,Ordinary,,,37,55,70,30,55,65,312,0,0,0,0,0,1
971,Dachsbun,Dachsbun,9,0.5m,14.9kg,Fairy,,Well-Baked Body,,Aroma Veil,Brown,50,50,0,20,Ground,Mineral,90,167,1059860,Ordinary,,,57,80,115,50,80,95,477,0,0,0,0,0,2
